series,m1.C1,m1.C2,m1.C3,m1.C4,m1.C5,m1.C6,m1.C7,m1.C8,m1.C9,m1.Enterobacteriaceae,m1.Lachnospiraceae,m1.Muribaculaceae,m1.Paenibacillaceae,m1.Ruminococcaceae,m2.C1,m2.C2,m2.C3,m2.C4,m2.C5,m2.Enterobacteriaceae,m2.Muribaculaceae,m2.Paenibacillaceae,m3.C1,m3.C2,m3.C3,m3.C4,m3.C5,m3.C6,m3.C7,m3.C8,m3.C9,m3.C10,m3.C11,m3.C12,m3.C13,m3.Enterobacteriaceae,m3.Paenibacillaceae,m3.Ruminococcaceae,m4.C1,m4.C2,m4.C3,m4.C4,m4.C5,m4.C6,m4.C7,m4.C8,m4.C9,m4.C10,m4.C11,m4.C12,m4.C13,m4.C14,m4.Enterobacteriaceae,m4.Paenibacillaceae,m5.C1,m5.C2,m5.C3,m5.C4,m5.C5,m5.C6,m5.C7,m5.C8,m5.C9,m5.Enterobacteriaceae,m5.Lactobacillaceae,m5.Paenibacillaceae,m6.C1,m6.C2,m6.C3,m6.C4,m6.C5,m6.C6,m6.Enterobacteriaceae,m6.Lactobacillaceae,m6.Paenibacillaceae,m7.C1,m7.C2,m7.C3,m7.C4,m7.C5,m7.C6,m7.C7,m7.Enterobacteriaceae,m7.Lactobacillaceae,m7.Paenibacillaceae,m8.C1,m8.C2,m8.C3,m8.C4,m8.C5,m8.C6,m8.C7,m8.Enterobacteriaceae,m8.Lactobacillaceae,m8.Paenibacillaceae
m4.C3,0.1328209463957113,0.20796288268468088,0.47345922920752226,0.4769659104443532,0.5753413411368584,0.5542022016011647,0.4985262421198201,0.6546805076791479,0.683230768480021,0.510062931083684,0.5370207676352088,0.4612328177059546,0.13527437494029626,0.5051492854867876,0.15127412777098181,0.5253423222528322,0.3699445820733438,0.641763375074301,0.5495480001660099,0.4855798814067884,0.6075777762302955,0.2668640366413533,0.19032357062375704,0.5686697111498853,0.5843631206084883,0.5013317327467182,0.63208149948713,0.5840864477931793,0.6111985663722632,0.5266413700461212,0.6078255134131596,0.6439509543991612,0.5933115829994465,0.7126505303882844,0.6555984759036619,0.5436576373531911,0.2565760287519827,0.10866709945978825,0.13077147855008697,0.15372586932360022,0,0.6049111374709827,0.5327535577378455,0.49523210700249354,0.6285399952205695,0.39099077697874973,0.7004563991553812,0.6463723940411118,0.6240424891217986,0.6926541973724291,0.6705124622520682,0.6147587475354175,0.520588346923855,0.24011776969898901,0.09441738081999596,0.4250818092686339,0.37071384500209115,0.5001176213442693,0.6147651960004132,0.6243218605022935,0.5476549375264134,0.5451968623978019,0.5980881277554289,0.6400608116979007,0.6131851933055886,0.2054425238517138,0.27492383745107896,0.19221693589369493,0.5292022170807672,0.5153843508982998,0.618586994539482,0.5734753784625201,0.7307155174213233,0.3637563109895715,0.23223615902281836,0.26387489896159466,0.15435937011114897,0.6331920634185966,0.5764721638624304,0.6299505470741446,0.4997949573481044,0.5872988223084081,0.6916232001907003,0.3673228120233629,0.2502243273031749,0.16674342649153673,0.2787618454773493,0.6437432172575899,0.5340555806397298,0.5609069656416447,0.5053600932453131,0.5634016489617424,0.7361558392987756,0.31743697918849545,0.20882408167160094
m4.C4,0.37936524688605866,0.4487274279722383,0.06692558070535959,0.0921384221329179,0.217224605449732,0.2232402156260711,0.41920577696798167,0.1724870120422407,0.5821108352220401,0.5726722643989466,0.5059569427924431,0.5605811142592364,0.5580860834893122,0.3958575524435808,0.5154619857089892,0.08798319802036425,0.38023744960520656,0.4033785360981942,0.2663107597314093,0.549919614965106,0.5549380453941601,0.39926537294149334,0.4090167596793217,0.03341898384907849,0.1694310635022157,0.1648112420043487,0.5071063899606336,0.4969865121098874,0.6135913198868562,0.5073661316781897,0.6585147812797684,0.45933612444603655,0.6257223991533192,0.6393828113078219,0.28424292371968407,0.6067447160526503,0.40448047874152004,0.6470318119152567,0.41113998784688754,0.6243746707277951,0.6049111374709827,0,0.36178244344447497,0.21090741690300674,0.3116866952323627,0.25552805038514614,0.5221414462079913,0.2731792394222725,0.43759665546316995,0.6428865090923896,0.4342337401044921,0.4403489969896611,0.5823672254431587,0.4274429370412519,0.5287091030555038,0.18726478692056348,0.3882770829090524,0.32203110194822093,0.2517924575335724,0.4734154090249396,0.5146679083120187,0.5223438883239415,0.43809659038845317,0.3586446834027648,0.25664295381175917,0.5172793751600503,0.2753687341924982,0.5062297696388895,0.5187696493722072,0.5465872017406523,0.14325237176593764,0.4836638950117462,0.39840967372857117,0.34574570784752223,0.49681497420929466,0.28476518821957264,0.542757283533503,0.11704521455859185,0.303090794055225,0.2022963263195684,0.5553779580439759,0.482948741290144,0.3909350073311392,0.4847562033465337,0.4669553982981254,0.48786229274567583,0.24059697732638474,0.22636686848165233,0.5837325762672702,0.49051953920259206,0.5609213571490055,0.5882806789695434,0.4000649727857938,0.45889013784856303,0.4072960084532855
m4.C5,0.444958861745935,0.5915091818786742,0.3551119914979507,0.408822269410858,0.34233190611210773,0.2163326070274445,0.24267398623943892,0.475805908803262,0.5146627212028814,0.6118403567694688,0.527040845817847,0.5942046781726158,0.7542367418801001,0.3942940308091324,0.5125115382502631,0.2612218945427829,0.13548175854784172,0.4658630561400894,0.10624952582163882,0.5946633187519469,0.6317611400614274,0.6291269085426776,0.4732165101261473,0.3171216142493871,0.15628929262222135,0.2987283454063919,0.44696082813703564,0.6879525094892915,0.5331699810789872,0.6352720723761747,0.7234976674553601,0.3999114897713413,0.650949271869031,0.6754493991880284,0.5497346098489029,0.6448521829874971,0.6145318026681559,0.7459182466533598,0.4914078607633362,0.7653664675552951,0.5327535577378455,0.36178244344447497,0,0.10233249348221274,0.5370069566294111,0.20667139891942976,0.22036728055501587,0.32876849539186137,0.5425017899890071,0.42840801273920903,0.4914621272949684,0.6228532432069285,0.6259993494552014,0.6109821502432049,0.61561936354138,0.2825308017424487,0.6027211470652092,0.49269905276654113,0.3598744291467074,0.5799674722018606,0.629829875740958,0.6349948241372293,0.5578077220668998,0.5695191708254792,0.3475176716609316,0.7173052115561581,0.48269408648940026,0.7108916850650941,0.6216705588936542,0.6059690774351918,0.3560430525848639,0.6425968818154462,0.5565154817381981,0.4316165921093077,0.6944030017910998,0.46325360840046603,0.6759151308970014,0.39971152948293875,0.5395528826487224,0.3729177227823195,0.5971654920691383,0.6402803047740535,0.5483579792128528,0.5508071183181564,0.6708792040753107,0.6996441204291531,0.4604236188774673,0.4018116529796536,0.6293232615174255,0.662926563407305,0.6020868273672797,0.6622631640816881,0.5258380613689755,0.5433076700895485,0.5448803102737954
m4.C6,0.31478879211348465,0.4292522152376279,0.164521998724399,0.2257461291003916,0.2064671370313158,0.07034344176981366,0.21145813147200254,0.3837346723368573,0.5061220033733191,0.529691843532852,0.45763971252365454,0.5062488891215424,0.604672394849826,0.3392601504919499,0.38175966749470935,0.1310120536251128,0.09230791165982655,0.48958785315135656,0.18673323102321304,0.5137406946333767,0.6210073710514274,0.444501267401888,0.306381169200328,0.18289160270848848,0.054973139068801746,0.16564831767129418,0.3783500332555204,0.6177496694118321,0.5671861094379467,0.4897315526359638,0.6484018429424625,0.47517249044893906,0.660871339180114,0.7097560195640656,0.3957474265341494,0.5734518308517322,0.44110595786816187,0.661948069835544,0.3616079319779463,0.6799081187238641,0.49523210700249354,0.21090741690300674,0.10233249348221274,0,0.4984052273573497,0.048528835118971214,0.23536151764431779,0.31951587284433525,0.5552500354089853,0.44106518509766246,0.48067928711760466,0.5657235054662229,0.5427633943482522,0.45689368735908353,0.49385973253620397,0.11496783198711569,0.40472362612756374,0.3019927566419287,0.24028187715531568,0.5551118954186949,0.5698904367036561,0.5902689556863456,0.5281905693477809,0.4988792518704004,0.24283255812550664,0.5505206747775142,0.26616364661379055,0.5177338631134881,0.5514138605906033,0.5391348060801997,0.18725596533299693,0.5897007017468063,0.5176614143179018,0.31600056462538484,0.5152918089747125,0.2684955597711751,0.5424079154660795,0.30486093678653603,0.44686221794703296,0.31804642351066525,0.5259466312641707,0.5912515851180058,0.5080053843361709,0.4584382079987813,0.5105456745846095,0.5124985992390791,0.2581833949921939,0.3439112623813666,0.564505812782991,0.5981378670575679,0.5472626573238756,0.6022510945681185,0.5240502788630474,0.4186991271792515,0.39028629297602213
m4.C7,0.6765072176657054,0.7300067121476286,0.556626182476613,0.39631388620935226,0.3893940268333589,0.43756865905171394,0.47000045133456503,0.08570662631069481,0.3693279510779103,0.3971567323503833,0.3142110742056258,0.33410371402760475,0.5869306109544117,0.45228633777782845,0.6982362779531819,0.4937716107514887,0.6497455821415153,0.15773675350093863,0.5727923554021369,0.380833065157145,0.29077526806985543,0.5283802296546518,0.6892551279710166,0.3945934556335944,0.41185948812414075,0.43791288835321773,0.3916246313152938,0.24702511607953803,0.31124063619069275,0.40573066465132634,0.4512261966105068,0.36879297843336156,0.37053990989020336,0.5395409850901755,0.2808863945738137,0.3618062743699231,0.5143531933636885,0.5738957985209872,0.6825644837165613,0.5929335478387512,0.6285399952205695,0.3116866952323627,0.5370069566294111,0.4984052273573497,0,0.5721211807384605,0.39906856783340117,0.20279484571356887,0.08734203610958036,0.41136259100164885,0.32459402726241104,0.105662567577674,0.3346141290176913,0.606227534782414,0.7000422558098576,0.5007951570323377,0.5804713942319555,0.4972907136423268,0.3520963314033636,0.15083487043646016,0.1982442028506186,0.34517873028698176,0.24536952692291147,0.20452264396212338,0.38926672426037523,0.5797871073296244,0.7033936572721529,0.6115005335273898,0.27792049576397426,0.4098550026489207,0.3203577221611871,0.231704707094043,0.17749835157645422,0.5292727045839228,0.5978207819238481,0.685855188453425,0.6389369265539717,0.2592456669069082,0.2858413846181185,0.23192491975063856,0.3002584162056492,0.22433828595424887,0.19746767153560763,0.5876099337102748,0.577238504250369,0.6204484193965023,0.6674414946154732,0.2585150011877563,0.2726327505993228,0.22514950562775438,0.35161949374224966,0.3955791291573697,0.17645033427970092,0.5797544420317775,0.6734907206631138
m4.C8,0.25830052531950176,0.3617643866292395,0.21897445041598174,0.2547310198281014,0.26174996285536267,0.12432087032951933,0.20719517240536822,0.4694743517710064,0.6088520170373808,0.5043252330183838,0.4603853863324243,0.48637328486856957,0.6323834957831888,0.3921520409379624,0.342539515893893,0.17651326672298773,0.09113060144381468,0.5895624748864934,0.2713302392682493,0.49665436199568214,0.711934845449353,0.48449114225108825,0.24681965274761308,0.25068776126091874,0.12111588231759429,0.20168147407899484,0.3922537531500183,0.6931843883321439,0.6606130441484507,0.4555694707475082,0.6311396433033905,0.6060083954412019,0.7282255150107995,0.6951904930656598,0.4768869085078328,0.5591542601085016,0.48275173165464846,0.5307873174850112,0.3041140926057264,0.6094481465215327,0.39099077697874973,0.25552805038514614,0.20667139891942976,0.048528835118971214,0.5721211807384605,0,0.31340221325926154,0.36170372475163814,0.66216459995019,0.4950180461889656,0.5827446881273977,0.6636384870985457,0.5221130208556508,0.48337096433756166,0.4104778501762215,0.15260259637096596,0.41938822406003984,0.3866566652746003,0.3837083834707241,0.6761800297182732,0.5502511625065017,0.5750954293397272,0.6107173230991336,0.5816699558971131,0.2895705313087146,0.5697639418989462,0.2454582540021223,0.4809806880485763,0.5322496245180486,0.5216704861445749,0.2803780358828233,0.5701903820996692,0.6018431182398316,0.3499156830393313,0.5122887712255751,0.2522098854059205,0.48096555348289505,0.4111979869649395,0.5787350817484631,0.4509698007916858,0.5075143525679195,0.5889390790301972,0.5946139519773678,0.4048725424601105,0.5384705392772882,0.49953690931049943,0.2572180778853197,0.48766864096057383,0.5460058300412252,0.5796401612779639,0.5311724762472823,0.5853422167730462,0.5636043812419791,0.42404973523280554,0.34277199544399317
m4.C9,0.6821034488523194,0.8211410965922847,0.5868421995787456,0.5183913613775217,0.3240475265819951,0.22955100877782664,0.18991395366166208,0.3868998295779479,0.14601186374497488,0.7178620712136113,0.5754400525599066,0.5791637429949987,0.7168109558585455,0.4786552003350507,0.6973109401915782,0.4800657511480959,0.29681896043488387,0.3351290306057475,0.44279933763463275,0.7014864319685407,0.4949345964802343,0.6628296550564207,0.7654867386263275,0.5413983361581318,0.23172396845625298,0.4600774193252358,0.41383572755259923,0.503036767505499,0.4599214478474477,0.5975330587702239,0.5228445285850163,0.3806914808580134,0.49937921882409153,0.6658764985681691,0.3800319561245461,0.6779029086177879,0.6351678255081932,0.6909179666723642,0.7532440105275873,0.6981774088753137,0.7004563991553812,0.5221414462079913,0.22036728055501587,0.23536151764431779,0.39906856783340117,0.31340221325926154,0,0.42657113825007487,0.28061060906500246,0.10040991731986215,0.3346015457135114,0.39474463246007263,0.660146629155782,0.7090334099795177,0.774480983864925,0.43887549240030543,0.6338154969422485,0.4528521628597657,0.27947356625280606,0.45842512629791654,0.36845874624765074,0.535156603996261,0.3933927009268916,0.3448312397128921,0.43445564615086274,0.6775825909412607,0.7168151304609167,0.6937969943422801,0.48493690527609423,0.517647191076177,0.49204696632073963,0.468718045025597,0.32670367026558433,0.5114339576887155,0.6575935013831147,0.7004741277208333,0.7350431456263496,0.5053897525881206,0.47557750082831396,0.37987626245494155,0.5655541826901044,0.4656652461292101,0.32970528449753933,0.5827411466396276,0.64659570692236,0.7133492371463862,0.6911345983465647,0.39607389131971016,0.5010406195854353,0.48175482941311754,0.6664897495368642,0.39903009189456773,0.34036692299633586,0.5006974173333325,0.7696728590943995
m4.C10,0.5874927384248676,0.7398343256316045,0.40023254861330115,0.2518012015686687,0.3490190753268321,0.3897468744968168,0.4227931550991598,0.2293001217605758,0.4449853020581961,0.623700002712293,0.4266058275747002,0.5139130197602695,0.6530586644447597,0.39449709050285686,0.7397306568196196,0.33276898379120445,0.4306436774377229,0.24708691625182821,0.4002266995803152,0.6165230500172936,0.38104189712519576,0.5667603000385402,0.6640630678268193,0.24215252418440436,0.3368123028622336,0.3142441204778442,0.22588948957436628,0.3981671959230604,0.2508922793431275,0.5332483075315808,0.597118961664769,0.2065649677055127,0.34800789810985033,0.6407462574078999,0.23907165712820588,0.6066000401056932,0.5553625087960636,0.5593393845672759,0.6446220794889427,0.5762729516611964,0.6463723940411118,0.2731792394222725,0.32876849539186137,0.31951587284433525,0.20279484571356887,0.36170372475163814,0.42657113825007487,0,0.24397981991819617,0.48186587495147226,0.411119610807018,0.30846845757837327,0.5753155347806981,0.5999930907040034,0.7411141990425636,0.4110888776032189,0.5949504248854138,0.5167550146946815,0.37726220230219165,0.26474627250596205,0.4082283125725592,0.5933751858485006,0.37632403472737364,0.3963950562234577,0.31994324890831205,0.6198852877681968,0.5707145948299092,0.6569112905277363,0.42328051547040235,0.42213400632042286,0.26639763543247663,0.3989426076722722,0.3989011108789391,0.5058903113306938,0.6037812100590929,0.5441270219571065,0.6506513636831758,0.21717237459534589,0.33610089177179103,0.22197968074511698,0.46909340857147197,0.3933741624474415,0.4016564647496116,0.5952778825467662,0.6083576480669547,0.6458159978662784,0.5295328674749569,0.2933351609257806,0.4251766755866806,0.3915944484951789,0.5467026446444336,0.5319713046557386,0.3483599079900107,0.6093815791438955,0.6744931252816553
m4.C11,0.7176982859921046,0.7038778936165058,0.6250370885758865,0.5304063539384423,0.45312422994579116,0.43989303419380055,0.5353532025657388,0.21059972529148052,0.2694980171013769,0.41169372102616775,0.3723991240443223,0.36093391202155567,0.6062753416521975,0.4943038824669499,0.7410363711395358,0.6342142802178684,0.7066233385181679,0.15946197647012328,0.627221270449428,0.39375296793071113,0.308298518006228,0.5655376429471463,0.7337779521850303,0.47235209501410824,0.44119134588235354,0.48625335695157235,0.3925190222410111,0.22248954811256294,0.3054416265060682,0.37337015479359725,0.3648885332502769,0.275615160430255,0.2029877810538092,0.5943165883150364,0.3217875045557419,0.3539973798733499,0.5511667343497333,0.533862721561293,0.7211849556346577,0.5536695877717175,0.6240424891217986,0.43759665546316995,0.5425017899890071,0.5552500354089853,0.08734203610958036,0.66216459995019,0.28061060906500246,0.24397981991819617,0,0.28564665495954855,0.2636973631438222,0.11720368300682715,0.34028272633786383,0.6359211068851575,0.6962103111626345,0.5592966891879878,0.6192622410570808,0.45263006767733516,0.3403986290074704,0.21062071350557132,0.18754815267165104,0.41694023100746513,0.2715537413067136,0.284030901363974,0.5036222223346559,0.5762544006333983,0.7481689865541012,0.6223482954129911,0.3023073363938512,0.3189701785483152,0.3782915908506228,0.3249473938734003,0.23602883583220635,0.6242272523910368,0.5687436732140698,0.7417961819908686,0.605198911224896,0.35952802336333944,0.266044113221529,0.25067130918839964,0.3022584683898619,0.29589242539263927,0.26040892232504864,0.7151811013480112,0.5839677134301575,0.6001839084284386,0.7422576826533223,0.33032123916527856,0.26307981400844405,0.27634147998691216,0.38996399559819417,0.28676584119705995,0.23041032165917052,0.617410285272199,0.6840898937547311
m4.C12,0.7154165820422345,0.6633828895754635,0.7373402748300526,0.7264322129906333,0.5396370283747931,0.49202751537720124,0.3392033915437973,0.47829435731913816,0.18005188980250197,0.5930311845184184,0.5578918233587324,0.60404215006907,0.6821652673035091,0.6134989095970146,0.7311109836382598,0.6925619350241836,0.3998441713368476,0.3462070910471997,0.6529470735536475,0.6093813270143484,0.5370664464340262,0.6406764158830085,0.6964877492304399,0.6889743985970258,0.43662554051166724,0.6517203138398285,0.27716577025966227,0.47690103879929213,0.32473848369363845,0.5797042088906932,0.4191022456598106,0.394793303803073,0.4152693347917854,0.4898555571038876,0.5563686240485797,0.5478093957027332,0.6369290085214507,0.6600351596621429,0.716106428529948,0.665732690927417,0.6926541973724291,0.6428865090923896,0.42840801273920903,0.44106518509766246,0.41136259100164885,0.4950180461889656,0.10040991731986215,0.48186587495147226,0.28564665495954855,0,0.39232592408086564,0.24222590200297156,0.5882524624792025,0.7274769524063622,0.6826465918375364,0.6890417535978202,0.6864762079962475,0.5116412344070163,0.47041055427925227,0.49128593089367145,0.38649623380386977,0.5214167047187102,0.4516868628098466,0.46729752392547375,0.5899504190673468,0.6846702642517775,0.6996526201829183,0.6730104942274138,0.5219973436295724,0.4948159245178596,0.534857494431124,0.5256537842875334,0.4096154944041278,0.7331223408982337,0.7109560652130935,0.7242944973173064,0.7003578508063222,0.5712974562032593,0.4890891180515826,0.4625518340824556,0.5652569698307646,0.5179211619580661,0.42775711373509506,0.7171784614843089,0.6831681062425777,0.690800015464609,0.7256613500536955,0.5213602943159298,0.4967228440924616,0.5351738794170724,0.5770707879885952,0.3669755805481075,0.39825465982562136,0.6799559536809083,0.7345356479993745
m4.C13,0.6915859805725167,0.6408522510872037,0.6376464047202275,0.6156373883743799,0.4077134023338407,0.39561414712847054,0.39829764300922477,0.3454148424363339,0.27607985649035083,0.40421784895382884,0.4109447823857104,0.371268143669655,0.6290827291889377,0.5204197642754003,0.664484822934776,0.6438735959854286,0.7067314987208927,0.11847731771372916,0.638331364729176,0.4180814192305524,0.1986110178982219,0.6195864022558072,0.6606022818831621,0.48966778389665433,0.3687529124913703,0.43940022526577505,0.43187513643164555,0.20471908711404951,0.3326970891383296,0.28033766488536005,0.2784121537730351,0.24915499496312854,0.3268926811743177,0.4755279208004132,0.3012869491084835,0.3951023190604095,0.6070864337740505,0.6157256541438911,0.6840460948858855,0.6402272403785207,0.6705124622520682,0.4342337401044921,0.4914621272949684,0.48067928711760466,0.32459402726241104,0.5827446881273977,0.3346015457135114,0.411119610807018,0.2636973631438222,0.39232592408086564,0,0.14891384974538524,0.4070865809814779,0.6605562862470209,0.6713399255398299,0.6167306731240008,0.6591098483504749,0.4532240028412958,0.29957942512318236,0.19072679399558556,0.2668146522997473,0.4751979501234369,0.16296192791675912,0.5146304584574086,0.34840459672135615,0.6042121087261425,0.676819037311847,0.6441132098611746,0.247392621234365,0.22515431802811658,0.38054606182716155,0.2364926314904504,0.42741424803301975,0.5633144155847913,0.6018602270985065,0.6783003453537177,0.6483926936854829,0.3368578650318743,0.24789335936675638,0.2824776641625578,0.27762911020376846,0.224788772718867,0.45348963701585965,0.6539137570447828,0.6178653166881111,0.6518900618174339,0.6839641436745694,0.1967300088814956,0.22125459195757535,0.24376172676895647,0.3991819155191927,0.21654408772760458,0.36502198620933024,0.6282699464469856,0.6871151331264567
m4.C14,0.6814826594900671,0.6003248777695771,0.6116447857924348,0.5393091547791267,0.4193150826632711,0.4124894393158629,0.44608636259746537,0.22925946149211374,0.3058141597418178,0.3819499012543368,0.2962873414698707,0.3459451720886265,0.5645891105745957,0.5013178634875867,0.6626781298018313,0.6647771446682922,0.6839094342423306,0.11355808118579447,0.6472220384021913,0.38711719670148836,0.2204569994876877,0.5184167545450764,0.6571595468576236,0.4750029432606536,0.41664228680163307,0.4447491935994804,0.2990734696528259,0.17172521201551616,0.1944197833942103,0.34085283040556047,0.33531417026656984,0.3378584254724295,0.29168663193906297,0.512474639499412,0.3578055479425044,0.3274249481038888,0.5033520244150282,0.5589008004864109,0.668256911991516,0.5834772651461845,0.6147587475354175,0.4403489969896611,0.6228532432069285,0.5657235054662229,0.105662567577674,0.6636384870985457,0.39474463246007263,0.30846845757837327,0.11720368300682715,0.24222590200297156,0.14891384974538524,0,0.3525200052139107,0.619100314713132,0.6267802620349938,0.5539401453134194,0.586483940654282,0.47597259973529416,0.3014180443821235,0.17564763041880593,0.2601255461453439,0.42737478075344304,0.22611227853781435,0.3431177956935041,0.4227779043779042,0.5626167726224571,0.6806605693036252,0.5951196473736613,0.25198434846403517,0.2803206198602747,0.33382141397036125,0.2920510831465586,0.2710264043780375,0.590778167209119,0.5781167535930222,0.7001271845556433,0.619733827116858,0.31967733800386255,0.2225736929511557,0.23112734383778155,0.2991376204817575,0.2734112908070253,0.30554641840220986,0.7086227434450265,0.5638034414732891,0.5957692979566738,0.7016952268320682,0.26473170605812535,0.2877633867865629,0.2450685750818985,0.39292139990774066,0.3106853648164343,0.25708518264131397,0.5762315228382628,0.6513459292215747
m4.Enterobacteriaceae,0.4220880612037444,0.5229046224591779,0.5073103812052355,0.5708131642580432,0.5524371779593338,0.5472834510193276,0.6413499151554908,0.47225478967596723,0.37265319649484674,0.022227842866722858,0.1695655445314641,0.13619332277964513,0.5516084013467949,0.529906873989753,0.4669620153746866,0.5454992430867048,0.5968259264135052,0.4417379706708894,0.6353018875583244,0.013932341158454431,0.26601658660692173,0.514741671928032,0.4442063832668838,0.5556892651240681,0.5607710715845111,0.49731091916725034,0.5379790490330342,0.12488474590517373,0.32928264438275145,0.24334360345145978,0.20315426581217855,0.39204084041684184,0.2474086926045046,0.4434999843216584,0.44238722871318403,0.018068322322029484,0.529026456321813,0.5186823255136601,0.42766617652861494,0.5250798121373976,0.520588346923855,0.5823672254431587,0.6259993494552014,0.5427633943482522,0.3346141290176913,0.5221130208556508,0.660146629155782,0.5753155347806981,0.34028272633786383,0.5882524624792025,0.4070865809814779,0.3525200052139107,0,0.47031100892709954,0.4604029827252194,0.47187876409088625,0.5136045026658315,0.5301740207964811,0.4460433844028622,0.21294973996771338,0.1894092915331591,0.29508378966603765,0.18329208098464034,0.6398664751309199,0.5938562362833925,0.4894936595640378,0.47220986277550325,0.48497411095572907,0.12715617867960727,0.236467750232213,0.5600430396421435,0.1264871827308881,0.6120495965075607,0.4713312360815398,0.45986977937525775,0.46244446438618514,0.4786314714071178,0.5107321282260462,0.36228170603929066,0.5161920268405675,0.10149553783777487,0.12354025664707546,0.6582504805853258,0.5441868260584688,0.47572562779924854,0.466212228091482,0.47144466360051174,0.4561072908233339,0.12269791710859945,0.09761371594560575,0.11453756675933124,0.17643686490656174,0.6752950438486507,0.5036853139654514,0.45794399435825073
m4.Paenibacillaceae,0.22932249607772426,0.282197174786876,0.4013239977385955,0.39370526992675436,0.33841612922385733,0.3842954909737232,0.6290128354503806,0.5173852565523847,0.641219824373972,0.45327066506439195,0.4458325912174176,0.4827850076499903,0.067525308083386415,0.3071693558081686,0.23117712258350598,0.4966253825383672,0.6016499921867453,0.6800310695596984,0.65077977408894,0.4601683555690085,0.529509674330936,0.04682236537603246,0.25858931630335946,0.38959156584244925,0.41151986918333383,0.33015850052343243,0.6996881573865484,0.5411236831890018,0.5881762900508359,0.5739713629792418,0.60072181098629,0.6115169782446073,0.5671067793308433,0.7281070728191243,0.4979876376793353,0.458591792455757,0.044851902906266616,0.1077485318227811,0.21062838660240868,0.09491135308746501,0.24011776969898901,0.4274429370412519,0.6109821502432049,0.45689368735908353,0.606227534782414,0.48337096433756166,0.7090334099795177,0.5999930907040034,0.6359211068851575,0.7274769524063622,0.6605562862470209,0.619100314713132,0.47031100892709954,0,0.15546850097374,0.2753390237502723,0.19418068236248787,0.32874814780332806,0.43669978646909113,0.5880560528405576,0.5615205356226725,0.6223047677359379,0.5784267661683551,0.5988704706781778,0.3846102795206803,0.040342954301643585,0.280981216262822,0.1110948392136788,0.5246307107849986,0.559915912761497,0.37270860494589997,0.5398971296330096,0.6242387672440155,0.13042200916389945,0.07271343114002138,0.27337341031756557,0.1208496484585414,0.4506840601002493,0.5521301667866487,0.5085454307490986,0.5066366748150194,0.5379633843864708,0.6345643970097627,0.22597719662462046,0.057259756526140904,0.09112258879030322,0.30665058015643687,0.5572710460167736,0.5289343098916897,0.5275307858946782,0.5092335412552705,0.5504746998067797,0.6700400484871862,0.16810784447343308,0.19790184384709897
m5.C1,0.059263276597045556,0.1414594037940241,0.4096459289723904,0.44735835812082303,0.46824959267536814,0.4772899986648498,0.5818270476804202,0.7179811814627757,0.649562051370307,0.4422168084749146,0.4815741244821521,0.39040481488021717,0.14919476787035102,0.4431460941325497,0.09690210348967077,0.4761634182458877,0.4795138314610614,0.6436944271305802,0.5661752043343731,0.42993778285753204,0.5354188368171984,0.22571976369152946,0.08531342085296545,0.4776208181151519,0.5627208144400913,0.3621955926858599,0.6025155690475792,0.5968263800961676,0.6390726630853988,0.4299143608518865,0.5649657874443557,0.6009168000215586,0.6318440683021034,0.6784750470534866,0.7005511149737116,0.4938886090865974,0.20915678611545152,0.14400652061810848,0.04457918613846468,0.1922042441016394,0.09441738081999596,0.5287091030555038,0.61561936354138,0.49385973253620397,0.7000422558098576,0.4104778501762215,0.774480983864925,0.7411141990425636,0.6962103111626345,0.6826465918375364,0.6713399255398299,0.6267802620349938,0.4604029827252194,0.15546850097374,0,0.29145583295813027,0.23021918182626255,0.4492164943599438,0.6239189054816565,0.6012390908058054,0.5013872063067053,0.5210030618544543,0.5520248407836814,0.6660923022300946,0.5128698936104257,0.14055388111147105,0.1688129774840733,0.1269996530854346,0.4841285073718937,0.48476974519038873,0.5528341056552342,0.5191997480595965,0.7389395625927173,0.2090997759021359,0.12211479978038575,0.16714367089013704,0.056335200603880975,0.6602319249941834,0.5540876733722075,0.7050516994305819,0.45674294335625776,0.5330833483750729,0.7176784295134668,0.2551207557337595,0.14218260545511352,0.07747204794327067,0.20562817976011938,0.6406211783180447,0.48868227708929324,0.5088796660067727,0.47129285450385905,0.5255821757376232,0.7658998048793288,0.16432780984623618,0.07435622497317984
