time,window,target_i,C1,C2,C3,C4,C5,C6,C7,Enterobacteriaceae,Paenibacillaceae
14,13,Enterobacteriaceae,-0.011331256304827274,-0.022855315924776957,-0.0036760865666255055,-2.134612396982713e-4,-0.0033024393790590132,0.007693350823468307,-0.0019279902302830152,0.0018302455228118623,-0.03544884542027536
14,13,Paenibacillaceae,0.10373273345501459,0.2652572652756008,0.12960309585708485,0.11260198604575239,0.1685265330887563,-0.012768775005883031,0.1417724091987782,0.010659227097128287,0.044973710765598904
15,14,C1,-0.11377896502200366,-0.11622524806211058,-0.08033221686026702,-0.0876932514020476,-0.14493404010248984,-0.04804692409417813,-0.0862136836004182,0.010214075447655529,-0.11171860823739933
15,14,C2,-0.14648479137446627,-0.1647936757076393,-0.011202023972158253,-0.021815411956289697,-0.10113110299099612,0.023576579116297403,-0.046193741311228366,0.02643523799451928,-0.3070757463629043
15,14,C3,-0.2921447199414721,-0.37958465303986244,-0.2910247529123973,-0.2017086839935757,-0.28038823469845076,-0.04297111341051784,-0.24733258283961668,0.02069966087798664,-0.25017899849567415
15,14,C4,-0.20415537440602174,-0.2710193754548746,-0.2223850498427124,-0.178950179953695,-0.2304127355310942,-0.06719293809395951,-0.18422041310772208,0.016642448176111324,-0.22898016497094886
15,14,C5,-0.13213136352250845,-0.1886579519178092,-0.12102083652317229,-0.115532650846129,-0.18255997340080257,-0.04861691974477508,-0.12298074713283841,0.012263305951303755,-0.24762589403624688
15,14,C6,-0.25046032944564117,-0.305795814046589,-0.3805654254562259,-0.25737624855111146,-0.28263013605246157,-0.17705219100280126,-0.24520498300946994,0.014045526947711733,-0.15845316443512472
15,14,C7,-0.2030110874511168,-0.2716820286033553,-0.21334692759492738,-0.14153206231190163,-0.19956169218531797,-0.10728022904638372,-0.21495325243054134,0.008325602417106955,-0.19944443379899365
15,14,Enterobacteriaceae,-0.009618905765298365,-0.02052686503002486,-0.0031119301117650978,-2.3003735174847908e-4,-0.0026562436736380186,0.006778730582163634,-0.0012681076302964638,0.0014359614464115734,-0.031040708247688148
